Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Nederbördsmängd,Kvalitet,Latitude,Longitude
4/1/58 6:00,5/1/58 6:00,1958-04,19.1,Y,57.5666,18.7666
5/1/58 6:00,6/1/58 6:00,1958-05,53.1,Y,57.5666,18.7666
6/1/58 6:00,7/1/58 6:00,1958-06,24,G,57.5666,18.7666
7/1/58 6:00,8/1/58 6:00,1958-07,43.9,Y,57.5666,18.7666
8/1/58 6:00,9/1/58 6:00,1958-08,24.5,Y,57.5666,18.7666
9/1/58 6:00,10/1/58 6:00,1958-09,68.4,Y,57.5666,18.7666
10/1/58 6:00,11/1/58 6:00,1958-10,65.6,Y,57.5666,18.7666
11/1/58 6:00,12/1/58 6:00,1958-11,41.8,Y,57.5666,18.7666
12/1/58 6:00,1/1/59 6:00,1958-12,87.8,Y,57.5666,18.7666
1/1/59 6:00,2/1/59 6:00,1959-01,87.3,Y,57.5666,18.7666
2/1/59 6:00,3/1/59 6:00,1959-02,10.2,Y,57.5666,18.7666
3/1/59 6:00,4/1/59 6:00,1959-03,24,G,57.5666,18.7666
4/1/59 6:00,5/1/59 6:00,1959-04,44.3,Y,57.5666,18.7666
5/1/59 6:00,6/1/59 6:00,1959-05,3.8,Y,57.5666,18.7666
6/1/59 6:00,7/1/59 6:00,1959-06,42,G,57.5666,18.7666
7/1/59 6:00,8/1/59 6:00,1959-07,5.8,Y,57.5666,18.7666
8/1/59 6:00,9/1/59 6:00,1959-08,8.2,Y,57.5666,18.7666
9/1/59 6:00,10/1/59 6:00,1959-09,49.8,Y,57.5666,18.7666
10/1/59 6:00,11/1/59 6:00,1959-10,35.4,Y,57.5666,18.7666
11/1/59 6:00,12/1/59 6:00,1959-11,11.4,Y,57.5666,18.7666
12/1/59 6:00,1/1/60 6:00,1959-12,36.8,Y,57.5666,18.7666
1/1/60 6:00,2/1/60 6:00,1960-01,51.4,Y,57.5666,18.7666
2/1/60 6:00,3/1/60 6:00,1960-02,18.5,Y,57.5666,18.7666
3/1/60 6:00,4/1/60 6:00,1960-03,15,G,57.5666,18.7666
4/1/60 6:00,5/1/60 6:00,1960-04,13.8,Y,57.5666,18.7666
5/1/60 6:00,6/1/60 6:00,1960-05,67.9,Y,57.5666,18.7666
6/1/60 6:00,7/1/60 6:00,1960-06,23.8,Y,57.5666,18.7666
7/1/60 6:00,8/1/60 6:00,1960-07,85.7,Y,57.5666,18.7666
8/1/60 6:00,9/1/60 6:00,1960-08,100.3,Y,57.5666,18.7666
9/1/60 6:00,10/1/60 6:00,1960-09,65.8,Y,57.5666,18.7666
10/1/60 6:00,11/1/60 6:00,1960-10,57.5,Y,57.5666,18.7666
11/1/60 6:00,12/1/60 6:00,1960-11,87,Y,57.5666,18.7666
12/1/60 6:00,1/1/61 6:00,1960-12,73.6,Y,57.5666,18.7666
1/1/61 6:00,2/1/61 6:00,1961-01,33.2,Y,57.5666,18.7666
2/1/61 6:00,3/1/61 6:00,1961-02,13.7,Y,57.5666,18.7666
3/1/61 6:00,4/1/61 6:00,1961-03,31.5,Y,57.5666,18.7666
4/1/61 6:00,5/1/61 6:00,1961-04,7.8,Y,57.5666,18.7666
5/1/61 6:00,6/1/61 6:00,1961-05,28.5,Y,57.5666,18.7666
6/1/61 6:00,7/1/61 6:00,1961-06,75.7,Y,57.5666,18.7666
7/1/61 6:00,8/1/61 6:00,1961-07,29.3,Y,57.5666,18.7666
8/1/61 6:00,9/1/61 6:00,1961-08,59.1,Y,57.5666,18.7666
9/1/61 6:00,10/1/61 6:00,1961-09,32.3,Y,57.5666,18.7666
10/1/61 6:00,11/1/61 6:00,1961-10,25.4,Y,57.5666,18.7666
11/1/61 6:00,12/1/61 6:00,1961-11,47.8,Y,57.5666,18.7666
12/1/61 6:00,1/1/62 6:00,1961-12,31.5,Y,57.5666,18.7666
1/1/62 6:00,2/1/62 6:00,1962-01,72.7,Y,57.5666,18.7666
2/1/62 6:00,3/1/62 6:00,1962-02,47.9,Y,57.5666,18.7666
3/1/62 6:00,4/1/62 6:00,1962-03,32,G,57.5666,18.7666
4/1/62 6:00,5/1/62 6:00,1962-04,55.6,Y,57.5666,18.7666
5/1/62 6:00,6/1/62 6:00,1962-05,23.1,Y,57.5666,18.7666
6/1/62 6:00,7/1/62 6:00,1962-06,26.5,Y,57.5666,18.7666
7/1/62 6:00,8/1/62 6:00,1962-07,44.5,Y,57.5666,18.7666
9/1/62 6:00,10/1/62 6:00,1962-09,70.9,Y,57.5666,18.7666
10/1/62 6:00,11/1/62 6:00,1962-10,15.3,Y,57.5666,18.7666
11/1/62 6:00,12/1/62 6:00,1962-11,40.6,Y,57.5666,18.7666
12/1/62 6:00,1/1/63 6:00,1962-12,24.1,Y,57.5666,18.7666
1/1/63 6:00,2/1/63 6:00,1963-01,53.6,Y,57.5666,18.7666
2/1/63 6:00,3/1/63 6:00,1963-02,28.7,Y,57.5666,18.7666
3/1/63 6:00,4/1/63 6:00,1963-03,16.3,Y,57.5666,18.7666
4/1/63 6:00,5/1/63 6:00,1963-04,13.8,Y,57.5666,18.7666
5/1/63 6:00,6/1/63 6:00,1963-05,1.5,Y,57.5666,18.7666
6/1/63 6:00,7/1/63 6:00,1963-06,34,G,57.5666,18.7666
7/1/63 6:00,8/1/63 6:00,1963-07,57.6,Y,57.5666,18.7666
8/1/63 6:00,9/1/63 6:00,1963-08,85.2,Y,57.5666,18.7666
9/1/63 6:00,10/1/63 6:00,1963-09,54.8,Y,57.5666,18.7666
10/1/63 6:00,11/1/63 6:00,1963-10,41,G,57.5666,18.7666
11/1/63 6:00,12/1/63 6:00,1963-11,49,G,57.5666,18.7666
12/1/63 6:00,1/1/64 6:00,1963-12,19.8,Y,57.5666,18.7666
1/1/64 6:00,2/1/64 6:00,1964-01,13.8,Y,57.5666,18.7666
2/1/64 6:00,3/1/64 6:00,1964-02,18,Y,57.5666,18.7666
3/1/64 6:00,4/1/64 6:00,1964-03,1.7,Y,57.5666,18.7666
4/1/64 6:00,5/1/64 6:00,1964-04,2.5,Y,57.5666,18.7666
5/1/64 6:00,6/1/64 6:00,1964-05,17.8,Y,57.5666,18.7666
6/1/64 6:00,7/1/64 6:00,1964-06,16.4,Y,57.5666,18.7666
7/1/64 6:00,8/1/64 6:00,1964-07,19.8,Y,57.5666,18.7666
8/1/64 6:00,9/1/64 6:00,1964-08,29.8,Y,57.5666,18.7666
9/1/64 6:00,10/1/64 6:00,1964-09,43.5,Y,57.5666,18.7666
10/1/64 6:00,11/1/64 6:00,1964-10,55.4,Y,57.5666,18.7666
11/1/64 6:00,12/1/64 6:00,1964-11,50,Y,57.5666,18.7666
12/1/64 6:00,1/1/65 6:00,1964-12,50.9,Y,57.5666,18.7666
1/1/65 6:00,2/1/65 6:00,1965-01,46.8,Y,57.5666,18.7666
2/1/65 6:00,3/1/65 6:00,1965-02,22.5,Y,57.5666,18.7666
3/1/65 6:00,4/1/65 6:00,1965-03,11.1,Y,57.5666,18.7666
4/1/65 6:00,5/1/65 6:00,1965-04,12.4,Y,57.5666,18.7666
5/1/65 6:00,6/1/65 6:00,1965-05,31.5,Y,57.5666,18.7666
6/1/65 6:00,7/1/65 6:00,1965-06,20.2,Y,57.5666,18.7666
7/1/65 6:00,8/1/65 6:00,1965-07,77,G,57.5666,18.7666
8/1/65 6:00,9/1/65 6:00,1965-08,56.1,Y,57.5666,18.7666
9/1/65 6:00,10/1/65 6:00,1965-09,55.6,Y,57.5666,18.7666
10/1/65 6:00,11/1/65 6:00,1965-10,9.9,Y,57.5666,18.7666
11/1/65 6:00,12/1/65 6:00,1965-11,77.4,Y,57.5666,18.7666
12/1/65 6:00,1/1/66 6:00,1965-12,77.1,Y,57.5666,18.7666
1/1/66 6:00,2/1/66 6:00,1966-01,20.4,Y,57.5666,18.7666
2/1/66 6:00,3/1/66 6:00,1966-02,34.4,Y,57.5666,18.7666
3/1/66 6:00,4/1/66 6:00,1966-03,45.3,Y,57.5666,18.7666
4/1/66 6:00,5/1/66 6:00,1966-04,34.4,Y,57.5666,18.7666
5/1/66 6:00,6/1/66 6:00,1966-05,55.6,Y,57.5666,18.7666
6/1/66 6:00,7/1/66 6:00,1966-06,11.3,Y,57.5666,18.7666
7/1/66 6:00,8/1/66 6:00,1966-07,56.6,Y,57.5666,18.7666
8/1/66 6:00,9/1/66 6:00,1966-08,57.9,Y,57.5666,18.7666
9/1/66 6:00,10/1/66 6:00,1966-09,5.9,Y,57.5666,18.7666
10/1/66 6:00,11/1/66 6:00,1966-10,42.3,Y,57.5666,18.7666
11/1/66 6:00,12/1/66 6:00,1966-11,49,Y,57.5666,18.7666
12/1/66 6:00,1/1/67 6:00,1966-12,106.9,Y,57.5666,18.7666
1/1/67 6:00,2/1/67 6:00,1967-01,76.3,Y,57.5666,18.7666
2/1/67 6:00,3/1/67 6:00,1967-02,38.1,Y,57.5666,18.7666
3/1/67 6:00,4/1/67 6:00,1967-03,10.1,Y,57.5666,18.7666
4/1/67 6:00,5/1/67 6:00,1967-04,31.9,Y,57.5666,18.7666
5/1/67 6:00,6/1/67 6:00,1967-05,78.6,Y,57.5666,18.7666
6/1/67 6:00,7/1/67 6:00,1967-06,2.9,Y,57.5666,18.7666
7/1/67 6:00,8/1/67 6:00,1967-07,3.4,Y,57.5666,18.7666
8/1/67 6:00,9/1/67 6:00,1967-08,54.9,Y,57.5666,18.7666
9/1/67 6:00,10/1/67 6:00,1967-09,119.9,Y,57.5666,18.7666
10/1/67 6:00,11/1/67 6:00,1967-10,64.1,Y,57.5666,18.7666
11/1/67 6:00,12/1/67 6:00,1967-11,26.9,Y,57.5666,18.7666
12/1/67 6:00,1/1/68 6:00,1967-12,53.7,Y,57.5666,18.7666
1/1/68 6:00,2/1/68 6:00,1968-01,44.1,Y,57.5666,18.7666
2/1/68 6:00,3/1/68 6:00,1968-02,25.5,Y,57.5666,18.7666
3/1/68 6:00,4/1/68 6:00,1968-03,10.6,Y,57.5666,18.7666
4/1/68 6:00,5/1/68 6:00,1968-04,6.4,Y,57.5666,18.7666
5/1/68 6:00,6/1/68 6:00,1968-05,74.2,Y,57.5666,18.7666
6/1/68 6:00,7/1/68 6:00,1968-06,18.8,Y,57.5666,18.7666
7/1/68 6:00,8/1/68 6:00,1968-07,45.2,Y,57.5666,18.7666
8/1/68 6:00,9/1/68 6:00,1968-08,29.9,Y,57.5666,18.7666
9/1/68 6:00,10/1/68 6:00,1968-09,28.4,Y,57.5666,18.7666
10/1/68 6:00,11/1/68 6:00,1968-10,51.4,Y,57.5666,18.7666
11/1/68 6:00,12/1/68 6:00,1968-11,53.6,Y,57.5666,18.7666
12/1/68 6:00,1/1/69 6:00,1968-12,30.8,Y,57.5666,18.7666
1/1/69 6:00,2/1/69 6:00,1969-01,13.5,Y,57.5666,18.7666
2/1/69 6:00,3/1/69 6:00,1969-02,37,Y,57.5666,18.7666
3/1/69 6:00,4/1/69 6:00,1969-03,10.6,Y,57.5666,18.7666
4/1/69 6:00,5/1/69 6:00,1969-04,28.3,Y,57.5666,18.7666
5/1/69 6:00,6/1/69 6:00,1969-05,37.3,Y,57.5666,18.7666
6/1/69 6:00,7/1/69 6:00,1969-06,0,Y,57.5666,18.7666
7/1/69 6:00,8/1/69 6:00,1969-07,24.1,Y,57.5666,18.7666
8/1/69 6:00,9/1/69 6:00,1969-08,100.4,Y,57.5666,18.7666
9/1/69 6:00,10/1/69 6:00,1969-09,43.4,Y,57.5666,18.7666
10/1/69 6:00,11/1/69 6:00,1969-10,55.8,Y,57.5666,18.7666
11/1/69 6:00,12/1/69 6:00,1969-11,68.4,Y,57.5666,18.7666
12/1/69 6:00,1/1/70 6:00,1969-12,5.5,Y,57.5666,18.7666
1/1/70 6:00,2/1/70 6:00,1970-01,22.3,Y,57.5666,18.7666
2/1/70 6:00,3/1/70 6:00,1970-02,6.7,Y,57.5666,18.7666
3/1/70 6:00,4/1/70 6:00,1970-03,59.2,Y,57.5666,18.7666
4/1/70 6:00,5/1/70 6:00,1970-04,63.4,Y,57.5666,18.7666
5/1/70 6:00,6/1/70 6:00,1970-05,6.9,Y,57.5666,18.7666
6/1/70 6:00,7/1/70 6:00,1970-06,9.4,Y,57.5666,18.7666
7/1/70 6:00,8/1/70 6:00,1970-07,76.1,Y,57.5666,18.7666
8/1/70 6:00,9/1/70 6:00,1970-08,26.9,Y,57.5666,18.7666
9/1/70 6:00,10/1/70 6:00,1970-09,37.7,Y,57.5666,18.7666
10/1/70 6:00,11/1/70 6:00,1970-10,92.5,Y,57.5666,18.7666
11/1/70 6:00,12/1/70 6:00,1970-11,102.1,Y,57.5666,18.7666
12/1/70 6:00,1/1/71 6:00,1970-12,25.9,Y,57.5666,18.7666
1/1/71 6:00,2/1/71 6:00,1971-01,33,Y,57.5666,18.7666
2/1/71 6:00,3/1/71 6:00,1971-02,40.2,Y,57.5666,18.7666
3/1/71 6:00,4/1/71 6:00,1971-03,50,Y,57.5666,18.7666
4/1/71 6:00,5/1/71 6:00,1971-04,19.8,Y,57.5666,18.7666
6/1/71 6:00,7/1/71 6:00,1971-06,71.7,Y,57.5666,18.7666
7/1/71 6:00,8/1/71 6:00,1971-07,34.8,Y,57.5666,18.7666
8/1/71 6:00,9/1/71 6:00,1971-08,26,Y,57.5666,18.7666
9/1/71 6:00,10/1/71 6:00,1971-09,29.5,Y,57.5666,18.7666
10/1/71 6:00,11/1/71 6:00,1971-10,27.1,Y,57.5666,18.7666
11/1/71 6:00,12/1/71 6:00,1971-11,41.4,Y,57.5666,18.7666
12/1/71 6:00,1/1/72 6:00,1971-12,32.1,Y,57.5666,18.7666
1/1/72 6:00,2/1/72 6:00,1972-01,10.2,Y,57.5666,18.7666
2/1/72 6:00,3/1/72 6:00,1972-02,21.8,Y,57.5666,18.7666
3/1/72 6:00,4/1/72 6:00,1972-03,29.2,Y,57.5666,18.7666
4/1/72 6:00,5/1/72 6:00,1972-04,30.2,Y,57.5666,18.7666
6/1/72 6:00,7/1/72 6:00,1972-06,6,Y,57.5666,18.7666
